spliceostatin A	1	C553684
splenosis	1	D017890
splenic tuberculosis	1	D014400
spironolactone	1	D013148
spirogermanium	1	C026818
spindle checkpoint protein	1	699,11200
spinal cord tumors	1	D013120
spinal cord ischemia	1	D020760
spin	1	10927
sphingosine kinase 2	1	56848
sphingomyelins	1	D013109
sphenoiditis	1	D015524
specificity protein transcription factors	1	6671,6667,6670
specificity protein transcription factors	1	6670,6667,6671
spb8	1	853318
soybean agglutinin	1	100818710
somatostatin-binding sites	1	GeneID:6750/PSSMID:145903
somatostatin receptors	1	6755,6751,6753,6750,6752,6754
somatostatin receptors	1	20604,20606
somatostatin receptor	1	6754,6755,6750
somatomedin-C	1	D007334
solute carrier transporters	1	55867,2030,5002,9154,64078,55315,6581,6582,6580
soluble receptor for advanced glycation end-products	1	1650,177
sodium rabeprazole	1	CHEBI:8769
sodium nitrite	1	D012977
sodium borohydride	1	C025364
sodium alginate	1	C008970
sodium acetate	1	D019346
snail	1	6615,6591
sml1	1	854945
silver nitrate	1	D012835
silicate	1	D017640
silica hydride	1	C487012
sildenafil	1	C101426
signal regulatory protein-a	1	140885
sickle cell disease	1	D000755
sialyl-lacto-N-tetraose	1	C415922
sialyl SSEA-1	1	C527998
sialyl Le(a) ganglioside	1	C064564
sialorrhea	1	D012798
show defects	1	D005254
shock proteins	1	3315,3320,3297,3308
sexual disorders	1	D012735
sex-hormone deficiency	1	D004393
sex-hormone	1	CHEBI:50112
severe general fatigue	1	D005222
seven-transmembrane-type WNT receptors	1	7479,7480,7855,7473,7976,7483,7482,80326,7478,89780,11211,7475,7476,8321,8324,171177,58480,2535,81029,7481,7477,8323,8322,8325,7484
seven-transmembrane-type WNT receptors	1	171177,58480,11211
seven in absentia	1	39884
set 1	1	9739
sesquiterpenoid	1	CHEBI:26658
serpentine	1	CHEBI:46670
serine/threonine sites	1	GeneID:6446
serine/threonine kinases	1	5058,10298
serine/threonine kinase	1	93,91
serine/threonine kinase	1	5292,415116,11040
serine/threonine kinase	1	5058,65125
serine-rich SP2 domain	1	GeneID:2932
serine proteinases	1	6768,9169,56649,6692
serine proteases	1	9372,5274
serine protease domains	1	GeneID:360200,56649
serine protease domain	1	GeneID:2147,64699
serine protease	1	5653,9622,3816,5655
serine protease	1	27429
sentrin/SUMO-specific protease	1	29843
semiquinone	1	CHEBI:15817
seminal RNase	1	280930
selectin ligand	1	6403,6402
secretory leukocyte peptidase inhibitor, tumor necrosis factor alpha	1	6590
secretin receptor	1	100758738
secretin	1	24769
secretin	1	20287
secreted precursor protein	1	2064,4015
second-generation tyrosine kinase	1	14254,16542
seborrheic keratoses	1	D017492
search limits	1	D045745
scopolamine butylbromide	1	D002086
scopolamine	1	D012601
scFv	1	9524
sarcosine	1	CHEBI:57433
saikosaponins	1	C025759
safrol	1	D012451
safingol	1	C005682
sPLA2	1	5320
s-PC	1	5541
ruthenium	1	D012428
ruptured abdominal aortic aneurysm	1	D001019
rpl36	1	405888
rpl23a	1	335539
royleanone	1	C103399
rotenone	1	D012402
rosuvastatin	1	C422923
rosacea	1	D012393
rodorubicin	1	C056816
rodent carcinogenicity	1	D012376
rocaglamide	1	C107772
rivaroxaban	1	C503223
right hypochondralgia	1	C535682
right chronic subdural hematoma	1	D020200
rifampicin	1	D012293
ridaforolimus	1	C515074
rickets	1	D012279
ribosomal protein S6	1	20104
ribosomal protein L26	1	6154
ribonucleotides	1	D012265
ribonucleotide reductase M1 and M2	1	6240,6241
ribonucleoprotein auxiliary factor	1	11338,7307
ribonuclease	1	280930,282340
rhodamine 6G	1	CHEBI:52672
rho	1	5879,998
rhinitis	1	D012220
rhamnose	1	D012210
rhES	1	75141
rhES	1	23551
retinyl acetate	1	C009166
retinoid-related ligand	1	1017,891,6256
retinoid receptors	1	6257,6256
retinoid X receptors	1	20182,20181
retinoic acid receptors	1	5914,5916,6257
retinoic acid receptors	1	20182,19411,20181
retinobenzoic-acid	1	CHEBI:32181
retinaldehyde dehydrogenases	1	220,8854,216
retaspimycin	1	CHEBI:71975
restorative proctocolectomy with ileal J pouch	1	D007077
restenosis	1	D023903
resiniferatoxin	1	C024353
renin-angiotensin	1	24715
regorafenib	1	C559147
recruit membrane  -associated guanylate kinase	1	64398,5045,10413
recoverin	1	5957
recombination activating gene 1	1	5896
recombinant human endostatin	1	23551,80781
receptor tyrosine kinases	1	4486,4233
receptor tyrosine kinases	1	2324,2260,3815,5156,2321,2264,5979,2263,2261,3791
receptor tyrosine kinase	1	200734,10252
receptor tyrosine kinase	1	14083,20779,26564
receptor tyrosine kinase	1	11682,17295
receptor activity-modifying protein	1	10268,10267,10266
ras-GTP level	1	92170
ras binding domain	1	GeneID:3725,5906
ranitidine	1	D011899
raltegravir	1	C507898
raf	1	397857
radixin	1	19684
radium	1	D011883
rad53	1	855950
rVEGF-C	1	114111
rVEGF R3	1	114110
rBSP	1	24477
quinolinic acid	1	D017378
quinoline	1	C037219
quinidine	1	D011802
quinazolinediones	1	D052999
quiescin-sulfhydryl oxidase 1	1	522986
pyrrolopyrimidine	1	C527741
pyrophosphate	1	C107241
pyrilamine	1	D011738
pyridoxamine	1	D011733
pyridoxal-5'-phosphate	1	57026
pyridazine	1	C062482
pyrenes	1	D011721
pyrene	1	C030984
pyrazoloacridine	1	C064541
pyoderma gangrenosum	1	D017511
pyloric stenosis	1	D011707
pyelonephritis	1	D011704
pv1	1	83483
putative primary site	1	51763
puromycin-sensitive aminopeptidase	1	9520
purmorphamine	1	C470893
purine nucleoside	1	CHEBI:26394
pulmonary sarcoidosis	1	D017565
pulmonary insufficiency	1	D011665
pulmonary fibrosis	1	D011658
pulmonary emphysema	1	D011656
pulmonary abscess	1	D008169
publication, journal type, and journal impact	1	D014095
psychosomatic diseases	1	D011602
psorospermin	1	C025543
protoporphyrin	1	CHEBI:15430
proteoglycan 4	1	96875
proteinase-inhibitor domain	1	GeneID:1474
protein-tyrosine phosphatase	1	598,5781,3480
protein-calorie malnutrition	1	D011502
protein losing enteropathy	1	D011504
protein kinase D	1	4790,595,5311,5310
protein kinase C-zeta	1	18762
protein kinase C-beta	1	760,3845
protein kinase C	1	5601,5599
protein kinase C	1	5599,1111,5290
protein kinase C	1	5590,5587,5581,5579,5582,10399,5580
protein kinase C	1	5590,5578,5581,5580
protein kinase C	1	5580,7015,5578,9414
protein kinase C	1	5578,7015
protein kinase C	1	5578,5524
protein kinase C	1	5578,4052
protein kinase C	1	5524,5599
protein kinase C	1	3725,9076,7015,9414
protein kinase C	1	3030,56996,5578
protein kinase C	1	2623,3845,1956
protein kinase C	1	240,5594,3725
protein kinase B	1	3579,6374,207
protein kinase B	1	2048,128408,10717,207
protein kinase B	1	1499,2335,2185,207,3576,3569
protein disulfide isomerase	1	64714
protein aggregation	1	D001796
protein D	1	10202
proteasome-specific inhibitor lactacystin	1	1026,5715,1027
prostatitis	1	D053448
prostatic acid phosphatase	1	53
prostate apoptosis response-4	1	114774
prostaglandin receptor	1	5743,5734
propylthiouracil	1	D011441
propylene oxide	1	C009068
propionic acid	1	C029658
prolyl hydroxylases	1	112406,112407
proliferating cell nuclear antigen (PCNA) and matrix metalloproteinase  -2	1	4313,5111
proliferating cell nuclear antigen	1	692192
prolamine	1	D010665
proinflammatory chemokine	1	6364,1235
progestins	1	D011372
prochlorperazine maleate	1	D011346
procedure	1	D055191
procarbazine	1	D011344
proanthocyanidin	1	C013221
pro-apoptotic proteins	1	637,598
pro-apoptotic TRAIL receptors	1	8795,598,8743,8797
pro-/anti-apoptotic proteins bax	1	GeneID:598
primary pulmonary hypertension	1	D006976
prilocaine	1	D011318
presenilin-2	1	81751
premature delivery	1	C536271
premature aging	1	D019588
premalignant lesions of pancreatic and prostatic neoplasias	1	D011469
predicted osteoblast protein	1	10447
preG1	1	5177
preB	1	10113
pre-B	1	50907
potential miR	1	22877,406937
postoperative day	1	6943
posterior pancreatoduodenal	1	D001041
posterior pancreatoduodenal	1	30813
posterior leukoencephalopathy syndrome	1	D054038
post-pancreaticoduodenectomy	1	D017169
positive cofactor 4	1	10923
porocarcinoma	1	D057090
polythymidine	1	CHEBI:73300
polysorbate	1	CHEBI:53426
polysilsesquioxane	1	C569780
polypropylene	1	D011126
polyporenic acid  C	1	C476268
polyplatillen	1	C057270
polyphosphate	1	CHEBI:16838
polyphagia	1	D006963
polypeptides	1	D010455
polypeptide antigen	1	126792
polypeptide N-acetylgalactosaminyltransferases	1	11226,2591
polymethyl methacrylate	1	D019904
polylysine	1	D011107
polycomb	1	12416
polybrominated diphenylethers	1	D055768
polyamide	1	CHEBI:61445
polyallylamine	1	C063994
polyacetylene	1	D053279
poly-tyrosine	1	C017663
poly(vinylpyrrolidone)	1	D011205
poly(propylene oxide)	1	C012504
poly(lactic acid)	1	C010506
poly(butyl)cyanoacrylate	1	D004659|MESH:C049456
poly(aspartic acid)	1	C017645
poly(I)	1	D011069
poly(DMAEMA)	1	C109846
poly(A)(+)	1	D011061
poly(2-dimethylaminoethyl methacrylate)	1	C510908|MESH:C407037
poly epsilon caprolactone	1	C566082
polo-like kinases	1	2064,2264,10769,208
plutonium	1	D011005
plexinB1	1	5364
plexin	1	10154,91584,5365
pleurisy	1	D010998
pleiotropic growth factor	1	2246,2247
pleiotrophin	1	19242
pleckstrin homology domain b-spectrin (b2SP	1	GeneID:6711/PSSMID:206947
pleckstrin homology domain	1	GeneID:26060,55198/PSSMID:206947
plau	1	101830372
platelet-derived growth factors, and insulin-like growth factors	1	4089,1956,7039,4091,4092,374
platelet-derived growth factor receptors	1	3815,5159
platelet-derived growth factor receptor-b subunit	1	24629
platelet-derived growth factor receptor, alpha polypeptide	1	461318
platelet-derived growth factor	1	5156,5155,5159,5154
platelet-derived growth factor	1	5156,18595,18596,5159
platelet derived growth factor	1	7040,65125,7422
plasminogen/plasmin protease	1	5328,5054
plasminogen receptor	1	5340,2023
plasma cell infiltration	1	D054219
placental type AP	1	D010922
placental growth factor	1	7423,7422
pl6	1	11070
pituitary-gonadal axis	1	D006059
pituitary-adrenal function	1	D000303
pitressin	1	D014667
piroxicam	1	D010894
piroxantrone	1	C046659
piroctone olamine	1	C052599
pirenzepine	1	D010890
piplartine	1	C479506
piperine	1	C008922
piperazines	1	D010879
piperazine	1	C034930
piperacillin	1	D010878
pimonidazole	1	C033815
pimecrolimus	1	C117268
pigmentations	1	D010859
picoplatin	1	C110525
physically associated proteins	1	5295,2475
photoreceptor-specific calcium-binding protein	1	5957,3312
phosphotyrosine binding domain	1	GeneID:26060,55198
phosphoserine	1	CHEBI:15811
phosphorylation of Ser(727)-Stat1	1	459834
phosphoramidate	1	C011067
phospholipid hydroperoxide glutathione peroxidase	1	2879
phospholipase inhibitor	1	646627
phospholipase C	1	1902,4790
phospholipase A(2)	1	18778
phospholipase A	1	57110
phosphoinositide 3-kinase	1	5728,2475
phosphoethanolamine	1	C005448
phosphoenolpyruvate	1	D010728
phosphatidylinositol-3-kinase	1	5605,5728,5604
phosphatidylinositol 3-kinase	1	79084,3845
phosphatidylinositol 3-kinase	1	5595,5605,5604
phosphatidylinositol 3-kinase	1	19211,18709
phosphatidylinositol 3-kinase	1	1302,10018,3845,5290
phosphatidylinositol 3,4,5-triphosphate	1	C060974
phosphatidylinositol 3'-kinase	1	6198,2475
phosphatidic acid	1	D010712
phosphatase 2A catalytic subunit	1	5515
pheophorbide	1	CHEBI:38254
phenytoin	1	D010672
phenylethylene glycol	1	C031474
phenylene	1	CHEBI:30790
phenylbutazone	1	D010653
phenylboronic acid	1	C010686
phenyl agarose	1	C020927
phenoxodiol	1	C471183
phenoxazines	1	CHEBI:25970
phenoxazine	1	C039203
phenothiazines	1	D010640
phenobarbital	1	D010634
phenelzine	1	D010624
phenazine methosulfate	1	D008773
phenanthrenes	1	D010616
phenanthrene	1	C031181
phakomatosis	1	D020752
petroleum ether	1	C004544
perylene	1	D010569
persephin	1	5623
peroxynitrite	1	D030421
peroxisome proliferator-activated receptor gamma coactivator 1	1	10498,10499,8648,10891,8202,5469
peroxisome proliferator-activated receptor	1	9518,5465,5468,1026
peroxisome proliferative-activated receptor	1	5604,5595,5594
peroxide	1	CHEBI:44785
peroneal nerve palsies	1	D020427
peripherin	1	5630
peripheral vascular disease	1	D016491
peripancreatic fascial extension	1	C563219
periostin, type I collagen	1	10631,80781
periostin	1	50706
period2	1	18627
perilipin 3	1	66905
pericentrin	1	18541
perfluoropentane	1	C008806
perflubutane	1	C108042
perchlorate	1	C494474
peptide receptors	1	7433,4922,2925
pentane	1	C033353
pentameric WASH complex	1	653440,100287171,51008
pentameric B subunit	1	2054,8706
pentagastrin	1	D010418
pentacyclic triterpenes	1	D053978
pentachloronitrobenzene	1	C005805
penicillin	1	D010406
pendimethalin	1	C030856
pecomas	1	D054973
pbx/knotted 1 homeobox (Prep) 1	1	5316,5087
patent foramen ovale	1	D054092
patatin-like phospholipase domain containing 3	1	80339
parvovirus H-1 infection	1	D010322
parvalbumin	1	19293
partial wave spectroscopy	1	C535500
paroxetine	1	D017374
parotitis	1	D010309
parotid gland disease	1	D010305
paraxanthine	1	C021183
parathyroid hormone-like factor	1	D010279
parathyroid hormone	1	24694
parathormone	1	D010281
paranoia	1	D010259
paragloboside	1	C036363
paraganglioma	1	D010235
paracrine- and epithelium-specific growth factor	1	2252,2263
pantoprazole	1	C064276
panniculitis	1	D015434
panduratin A	1	C482884
pancreato-jejunal anastomosis	1	D007579
pancreatic, renal, hepatic and lung tumors	1	208540
pancreatic secretory trypsin inhibitor-like protein	1	6690,11345
pancreatic lipase and angiotensin converting enzyme	1	5406,10524
pancreatic intraepithelial neoplasia	1	4585,4089
pancreatic cancer precursor	1	10631,1056
pancreatic cancer cells involving caspase	1	840,836
pancreatic cancer	1	140474,18609
pancreasin	1	83886
pancreasin	1	287108
pancreas-specific gene	1	5276
pancreas-specific bHLH transcriptional protein	1	6929,256297
palmoplantar hyperkeratosis	1	D007645
palmer-plantar erythrodysesthesia	1	C538107
palladin	1	72333
pachymic acid	1	C102487
pTR	1	374308
pRb-E2F	1	5925,595
pPKB	1	8084
pADPr	1	CHEBI:61151
p90	1	821
p85beta	1	18709
p85-binding site	1	GeneID:207,5295,9139
p85	1	9139
p73	1	22062
p70	1	72828
p68	1	57459
p67	1	6812
p65	1	25716
p53 tumor	1	8795,5594,1026,5595,1432,1398
p53 tumor	1	7157,83478
p53 tumor	1	7157,3845
p53 tumor	1	7157,1026
p53 tumor	1	7124,7157,4790,23574,1778,8870
p53 tumor	1	5599,8626,207,7157
p53 tumor	1	373156
p53 tumor	1	22059,12575
p53 tumor	1	12578,22059
p53 tumor	1	10808,7157
p53	1	5058,3845,5464
p48	1	6767
p48	1	56360
p47	1	55968
p44	1	10561
p42	1	69912
p42	1	23552
p39	1	9114
p38b	1	5600
p38 MAP kinase	1	9402,1432,5604,5594,1398
p38	1	5594,5478,5595
p38	1	534492
p38	1	4914,5604
p38	1	17444
p35	1	3592
p35	1	16159
p34	1	55379
p27Kip1	1	1027,3429,8517
p27/KiP	1	27065,1026,1027,3429
p27	1	10534
p25	1	11076
p23	1	2064,207,3312,1019
p21WAF	1	3845,7157,1026,2064
p21-activated kinases	1	10298,1026
p21	1	637,4609,598
p21	1	492305
p21	1	22070
p21	1	13168
p21	1	1026,4790
p202	1	26388
p190	1	8506
p19	1	12581
p16INK4A/CDKN2A	1	101825322
p16INK4	1	3845,2272,7157
p16 tumor	1	7157,1029
p16	1	56275
p16	1	25163
p14ARF tumor	1	7157,1029,6280
p120 Catenin	1	12388
p120	1	3547
p110b	1	74769
p-toluidine	1	C029370
p-nitrosodimethylaniline	1	C008651
p-nitroaniline	1	CHEBI:17064
p-Bad	1	6198,5290
oxyphenisatine	1	D010114
oxime	1	CHEBI:25750
oxide	1	CHEBI:25741
oxaliplatinum	1	CHEBI:31941
overweight	1	D050177
overgrowth	1	D019214
overdose	1	D062787
ovalbumin	1	18788
outlet obstruction	1	D001748
oteracil	1	D010094
osteoradionecrosis	1	D010025
osteopetrosis	1	D010022
osteopenia	1	D001851
osteonectin	1	24791
osteonecrosis	1	D010020
osteomas	1	D010016
osteomalacia	1	D010018
osmium tetroxide	1	D009993
orthotopic implantation	1	D057873
orthophenanthroline	1	C001635
ortho-phosphate	1	D010710
orphan receptors	1	9052,55890,55507
oroxylin-a	1	C080669
orotic acid	1	D009963
orotic acid	1	C537136
organomegaly	1	D016878
orc2	1	4999
orbital pseudotumor	1	D016727
or obstructive uropathy	1	C536483
or RAIG	1	51704,9052,55890
opium	1	D009892
opioid growth factor	1	72075
opioid dependence	1	D009293
ondansetron	1	D017294
oncostatin M	1	D053683
oncostatin M	1	5008
oncogenic and cell cycle related proteins	1	5595,1017
oncogenic KRAS	1	16653,24525
oncogenes and growth factors	1	7422,3480
oncogenes K-ras	1	3845,5290
omega-6 fatty acids	1	D043371
olmesartan	1	C437965
oligosaccharide-related genes	1	11282,11320
oligofectamine	1	C484027
old-35	1	71701
olanzapine	1	C076029
oestrone sulphate	1	C017296
octanol	1	CHEBI:37868
octanedioic acid hydroxyamide[3-(1-phenyl-1H-[1,2,3]triazol-4-yl)phenyl]amide	1	C531072
obacunone	1	C067207
nutrient-responsive growth factor	1	16000,20296
nup107	1	101823494
nude	1	67203
nucleotide sugar	1	CHEBI:25609
nucleoside triphosphate	1	CHEBI:17326
nucleoside transporters and deoxycytidine kinase proteins	1	2030,1633
nucleoside diphosphate	1	C562587
nuclear transport receptor	1	9338,402569
nuclear transcription factors	1	90865,6774
nuclear transcription factors	1	6774,4790
nuclear receptor	1	5468,2494,5465
nuclear nerve growth factor-induced Balpha (Nur77	1	9338,3164
nuclear localization signal sequence	1	GeneID:4790,5970,100287171,51008,7514
nuclear hormone receptors	1	8648,367
nuclear hormone receptor peroxisome proliferator-activated receptor	1	5468,2100
nuclear factor-kappa B	1	596,5243
nuclear factor kappaB	1	595,4609
nuclear factor kappaB	1	18033,19697
nuclear factor kappa B	1	5970,596,595,994,891,4792,836,4790
nuclear factor kappa B	1	4318,595
nuclear factor kB	1	7182
novel domain	1	GeneID:390992
nortriptyline	1	D009661
norspermidine	1	C006760
normocalcemic hyperparathyroidism	1	D006961
normal diet	1	C537354
norfloxacin	1	D009643
norethindrone	1	D009640
norbornene	1	CHEBI:52286
nontoxic nodular goiter	1	D006044
nonocclusion cholangitis	1	D024343
nonaneurysmal subarachnoid hemorrhage	1	D013345
non-specific binding sites	1	GeneID:3308
non-receptor tyrosine kinase	1	6714,25
non-receptor type tyrosine kinase	1	5753,5594,2185
non-random loss or gain	1	C580334
non-immature BMDC (iDC	1	107421
non-heparin-binding growth factors EGF	1	GeneID:2247,2923,3479,1839/PSSMID:165214
non-endocrine pancreatic tumors	1	C536126
non-O	1	4841
non-FDD-type Formin homology proteins	1	1730,6714,55660,114793,91010,29109,342184,23048,23360,752,11193,81624,23380,56776,1729
node-positive (N1) disease	1	D012804
nodal	1	294503
nocturia	1	D053158
nitroso	1	CHEBI:35801
nitroblue tetrazolium	1	D009580
nitrile oxide	1	CHEBI:47838
nimustine hydrochloride	1	CHEBI:7576
night blindness	1	D009755
nifedipine	1	D009543
nidogen-like (NIDO) domain	1	GeneID:18073/PSSMID:155035
nicotinic acetylcholine receptors	1	1136,1139
nicastrin	1	23385
nialamide	1	D009526
niacin	1	D009525
neurotrophic factor	1	9048,2676
neurotensin (NT) receptors	1	4922,4923
neurotensin	1	299757
neurosis	1	D009449
neuroserpin	1	5274
neuropilin-1	1	18186
neuronal cell adhesion molecule	1	4897
neuromedin B	1	68039
neuromedin B	1	4828
neuroma	1	D009463
neurokinin A and B	1	6866,6863
neurogenin 1	1	4762
neurogenic growth factors	1	2247,2246
neuroblastoma RAS viral oncogene	1	4893,3845
neuroblastoma	1	230972
neuregulin-2	1	9542
neu and tyrosinase	1	2064,7299
nerve growth factors	1	6382,1956
nephrosclerosis	1	D009400
nephropathic cystinosis	1	D003554
neohesperidin	1	C546526
neogenin	1	4756
neocuproine	1	C002701
negative growth regulators	1	7040,7042,4052,7043
natural cytotoxicity receptors	1	9436,9437,259197
nasopharyngitis	1	D009304
narrow angle	1	D015812
naphthyridine	1	CHEBI:36624
naphthalene diimide G-quadruplex ligands	1	10912
nano-enabled cancer-specific ITCH	1	83737
nail	1	51744
naevus	1	C580062
nPKCdelta or nPKC epsilon	1	5580,5581
n-octanol	1	D020003
n-butanol	1	D020001
myristoylated alanine-rich C kinase substrate	1	17118
myotonic symptoms	1	D020967
myotonia	1	D009222
myotilin	1	9499
myositis ossificans	1	D009221
myosin-1	1	4619
myosin light chain kinase 2	1	85366
myosin light chain	1	23209
myosin II	1	4627,79784,4628
myopalladin	1	84665
mycosis	1	D015821
mycophenolic acid	1	D009173
mycobacterium infection	1	D009164
mycalolide B	1	C080978
myasthenia gravis	1	D009157
mutual aggravation syndrome	1	C538353
murine Trop2	1	22004
multiple abscesses	1	D001922
multifocal dysplasia	1	C537374
multidrug resistance-associated proteins	1	8714,1244,4363
multidrug resistance proteins	1	10257,8714,368,10057,1244,89845,85320,94160,4363,9429
multidrug resistance protein	1	8714,9429,5243,10057,368,4363,94160,10257
multidrug resistance	1	5243,23158
multidrug resistance	1	4363,8714,1244
multidrug resistance	1	4363,8714,10057,5243
multi-vitamin deficiency	1	D001361
multi-factorial and complex syndrome	1	D046589
mul	1	4591
mucosal ulceration	1	D019226
mucoepidermoid carcinoma	1	D018277
mucin-like glycans	1	GeneID:1917,94025,29071/PSSMID:207732
mucin	1	4586,4583,4582
mucin	1	4582,4585,4586,4588
mta1	1	64520
mrc1	1	850297
motor neurone disease	1	D016472
motor domain	1	GeneID:1062/PSSMID:193257
morpholine	1	C037574
morphine hydrochloride	1	CHEBI:55340
monounsaturated fatty acids	1	D005229
monosodium glutamate	1	CHEBI:64243
monosaccharides	1	D009005
monosaccharide	1	CHEBI:35381
monodansylcadaverine	1	C008542
monocyte chemoattractant protein-1	1	24770
monoclonal-antibody-defined antigen	1	963
monoclonal antibody recognizing cytokeratin-like cytoplasmic	1	GeneID:16691
monocarboxylate transporters	1	6566,9122
monocarboxylate transporter 2	1	9194
monoamine	1	CHEBI:25375
monensin	1	D008985
monazite	1	C015370
molybdenum-oxide	1	CHEBI:37775
molybdenum	1	D008982
moesin	1	4478
modulator-binding domain	1	GeneID:81649
moderate-grade	1	C565640
mixed lineage kinase domain-like protein	1	197259
mix	1	83881
mitral valve insufficiency	1	D008944
mitomycin, docetaxel, and irinotecan	1	C536744
mitomycin G	1	C101072
mitogen-activated protein kinases extracellular signal-regulated kinase	1	5594,5604,2048
mitogen-activated protein kinases	1	5595,5605,5604,5594
mitogen-activated protein kinases	1	5594,3779
mitogen-activated protein kinase/extracellular signal-regulated kinase kinase	1	26413,20848,26417
mitogen-activated protein kinase kinase	1	5604,1026
mitogen-activated protein kinase kinase	1	5595,5594,5743
mitogen-activated protein kinase kinase	1	534492,526525
mitogen-activated protein kinase	1	9971,5594
mitogen-activated protein kinase	1	81649,50689
mitogen-activated protein kinase	1	5599,5594,4217
mitogen-activated protein kinase	1	5599,1432,5594
mitogen-activated protein kinase	1	5594,5605,5604
mitogen-activated protein kinase	1	5594,5599,4217
mitogen-activated protein kinase	1	1432,5595,5604,5594
mitogen-activated protein kinase	1	116590,50689
mitogen activated protein kinases	1	1432,5599,1843
mitochondria-derived activator of caspase/direct IAP binding protein	1	331,836,56616
misonidazole	1	D008920
mismatch repair protein	1	855203
mismatch repair	1	4292,4436,2956,5395
migration and vasculogenic mimicry	1	D018783
migrastatin	1	C418199
middle ear cancer	1	D004428
microsomal prostaglandin E synthases 1 and 2	1	9536,80142
microscopic polyangiitis	1	D055953
microphthalmia	1	D008850
micronuclei	1	D048629
microcystins	1	D052998
microRNAs	1	407018,406982,406952
microRNA185	1	406961
microRNA-99a	1	407055
microRNA-494	1	574452
microRNA-21 and -221	1	406991,407006
microRNA-15b	1	387175
microRNA-137	1	406928
microRNA encoding genes	1	407041,407040
microRNA	1	735281
microRNA	1	406991,442893,407014
microRNA	1	100314237,100314158,100314035,100314163
miRNA-150 (miR-150) binding motif	1	GeneID:406942
miR-let7b	1	387245
miR-99b	1	407056
miR-940	1	100126328
miR-92	1	407047
miR-885	1	100126334
miR-802	1	768219
miR-708	1	100126333
miR-7-3	1	407045
miR-6880	1	102466204
miR-6836	1	102465503
miR-6799	1	102465479
miR-675	1	100033819
miR-663a	1	724033
miR-655	1	724025
miR-638	1	693223
miR-636	1	693221
miR-630	1	693215
miR-628	1	693213
miR-625	1	693210
miR-622	1	693207
miR-615	1	751557
miR-614	1	693199
miR-6075	1	102466103
miR-605	1	693190
miR-603	1	693188
miR-601	1	693186
miR-592	1	693177
miR-552	1	693137
miR-505	1	574508
miR-495	1	574453
miR-484	1	619553
miR-4644	1	100616430
miR-4530	1	100616163
miR-453	1	574410
miR-451	1	100314070
miR-4476	1	100616456
miR-4306	1	100422861
miR-4294	1	100422895
miR-4284	1	100422948
miR-411	1	693121
miR-410	1	723863
miR-3976	1	100616244
miR-378	1	494327
miR-377	1	494326
miR-375	1	723900
miR-373	1	442918
miR-372	1	442917
miR-367	1	442912
miR-34	1	406921,406901,406933
miR-30c-1	1	407031
miR-30b	1	407030
miR-29c	1	387224
miR-27b	1	387221
miR-27a binding site	1	GeneID:407018
miR-26b	1	407017
miR-26a	1	387218
miR-26a	1	100314290
miR-24-2	1	407013
miR-221, -376a and -301	1	407006,406991
miR-221	1	100314163
miR-22	1	407004
miR-217-SIRT1	1	406999,23411
miR-217	1	387213
miR-216b	1	735308
miR-216a	1	387212
miR-21	1	494324,406991,406940
miR-21	1	407006,406947
miR-21	1	406996,407007,406947,407006
miR-21	1	406992,406947
miR-21	1	406940,406999,406903
miR-21	1	387221,387173,723827,387164,387220,387213,735308,387212
miR-21	1	387206
miR-21	1	100314000
miR-208	1	406990
miR-203	1	387199
miR-200c	1	723944
miR-200c	1	100314049
miR-200a, -200b, -21, -96, -146a, -10a, -155, and -221	1	406983,406947
miR-200	1	406985,406984
miR-200	1	406985,406983
miR-200	1	406984,406983
miR-200	1	22877,406983
miR-19a	1	406979
miR-197	1	406974
miR-196a and -196b	1	387191
miR-192	1	387187
miR-190	1	406965
miR-18a	1	406953
miR-187	1	406963
miR-186	1	406962
miR-183	1	387178
miR-16	1	56209
miR-16	1	100313997
miR-15b	1	406949
miR-15b	1	100314150
miR-15a	1	406948
miR-151	1	442893
miR-150	1	100314158
miR-148a binding sites	1	GeneID:22877
miR-146a binding site	1	GeneID:387164
miR-144	1	406936
miR-143/145	1	387161,387163
miR-143	1	100314035
miR-142	1	406934
miR-141	1	387159
miR-139	1	406931
miR-137	1	387155
miR-133b	1	442890
miR-129-2	1	406918
miR-128a	1	406915
miR-127	1	406914
miR-126	1	100314237
miR-125a	1	406910
miR-125a	1	100314236
miR-124-3	1	406909
miR-124-2	1	406908
miR-124-1	1	406907
miR-124	1	406907,406909,406908
miR-106a	1	406899
miR-100	1	723892
miR-10	1	406892,406940,494324,406947
miR-10	1	10288
miR-1	1	79187
miR-1	1	100314077
miR	1	574410,693190,693223,574453
miR	1	406991,406903
miR	1	406903,406991
methyltetrahydrofolate	1	CHEBI:25345
methylphenidate	1	D008774
methylmethacrylate	1	D020366
methylguanine	1	CHEBI:25305
methylguanidine	1	D008760
methylglyoxal	1	D011765
methylcellulose	1	D008747
methylation-specific PCR	1	672,83478
methyl chloroformate	1	C014667
methoxime	1	C005514
methionine synthase reductase	1	4552
methicillin-resistant Staphylococcus aureus	1	D013203
metastin-like immunoreactive	1	84634,3814
metabolism-related proteins	1	84557,2746
mesothelin-binding sites	1	GeneID:10232/PSSMID:114764
mesoporphyrin	1	C031468
mesopancreas dissection	1	D000784
mesocaval shunt	1	C562451
meprin	1	4225
mental retardation syndrome X	1	D038901
